,data
2557,716041.4687527085
2558,748785.4083300232
2559,833524.888768354
2560,1089564.2427215006
2561,838459.5238095239
2562,506834.57509886974
2563,787693.0065513579
2564,941562.4248916858
2565,666991.9345484639
2566,1087434.985189878
2567,737496.0937441313
2568,535136.7345325036
2569,574721.5004187912
2570,716041.4687527085
2571,631838.4142203567
2572,747468.789376575
2573,689220.9022779104
2574,787308.6334266709
2575,1018947.2975107332
2576,802186.548484586
2577,944838.7555193914
2578,831545.6949973225
2579,748359.6913332455
2580,716041.4687527085
2581,795503.1938669814
2582,514832.95566567144
2583,725466.6307182828
2584,322202.3502469615
2585,807538.6373597529
2586,970917.6840653553
2587,625862.5653188918
2588,725466.6307182828
2589,1329484.3589743592
2590,1583060.6349206348
2591,1479907.5
2592,2255834.3149540517
2593,1914507.2222222225
2594,497554.6459571412
2595,1952029.7708123247
2596,1440815.9379217275
2597,1340069.55624355
2598,1526566.1904761905
2599,556060.4439566555
2600,579902.1511270066
2601,1978602.9657477024
2602,352324.47213852836
2603,786859.8793598718
2604,526222.5767486307
2605,452206.5659403601
2606,977133.1158884842
2607,654768.2823290308
2608,2301215.476190476
2609,556060.4439566555
2610,1505613.4033613445
2611,2068327.7777777775
2612,1345288.9355742296
2613,452206.5659403601
2614,1324401.1484593838
2615,721229.4502801121
2616,1325144.4747899158
2617,1202983.0462184872
2618,494708.2623371994
2619,1725969.2355889727
2620,1281680.3151260503
2621,2009480.735930736
2622,1765883.3333333333
2623,1468506.1904761905
2624,1375768.665194455
2625,1272844.8257080608
2626,1576274.4444444445
2627,494708.2623371994
2628,352324.47213852836
2629,494708.2623371994
2630,352324.47213852836
2631,509706.73469886306
2632,579902.1511270066
2633,1133533.484162896
2634,1627950.8333333335
2635,352324.47213852836
2636,1109547.0238095238
2637,1656629.7510822513
2638,1441432.0238095238
2639,1370780.4678362573
2640,579902.1511270066
2641,352324.47213852836
2642,494708.2623371994
2643,1514148.3333333335
2644,1537841.1904761905
2645,371327.4360492047
2646,748450.2032642297
2647,806926.0280393341
2648,438190.2055083715
2649,1056193.846153846
2650,534707.7770183033
2651,1600168.831168831
2652,1295587.782528216
2653,1430206.9264069267
2654,371327.4360492047
2655,1234242.035838259
2656,1282451.7328860948
2657,1328963.734671126
2658,371327.4360492047
2659,574902.4795001119
2660,579902.1511270066
2661,1138422.8180044594
2662,1276608.3995527613
2663,1074031.0014815335
2664,1033475.7376882376
2665,1119982.1798557916
2666,1381533.3333333333
2667,579902.1511270066
2668,579902.1511270066
2669,952783.3540582225
2670,1108332.1798557916
2671,1505195.8333333335
2672,1390375.0142085818
2673,1948702.0057720058
2674,1276608.3995527613
2675,1140894.6127350463
2676,1060980.357142857
2677,1171662.570298682
2678,792365.9436725822
2679,1010467.8571813267
2680,1657622.0331392745
2681,1711107.7200577203
2682,1848310.1424179685
2683,1584180.735930736
2684,1612680.735930736
2685,842457.8109674689
2686,1219802.1825396824
2687,841418.4974259974
2688,572714.9921424347
2689,1129398.2005494505
2690,889551.7586187966
2691,780758.9519162677
2692,757156.3674388675
2693,584065.3313343539
2694,1264099.7357503609
2695,816633.3990823121
2696,737590.8825270777
2697,1137562.3556998558
2698,602034.5720035945
2699,882492.052763413
2700,699263.203538231
2701,619605.8647592623
2702,1057927.7341076268
2703,647427.4981122185
2704,888365.7110953156
2705,967000.9722222222
2706,841160.6030540683
2707,573006.1573661
2708,806345.6492199297
2709,921050.8508403361
2710,1195244.594017094
2711,1142956.3418525918
2712,752718.8674388675
2713,1173013.177100677
2714,1153713.6507215006
2715,625283.7873634903
2716,565603.7873852847
2717,752718.8674388675
2718,1119449.8717948715
2719,740210.5163717562
2720,733737.4589628474
2721,879470.6638745243
2722,927762.3283998283
2723,869004.522200772
2724,924274.0443461897
2725,1448938.6111111112
2726,1001617.4388674389
2727,438190.2055083715
2728,780150.7801372802
2729,622456.6502017803
2730,572714.9921424347
2731,781190.5609180608
2732,1097722.8434065934
2733,912663.7675070029
2734,1191277.580128205
2735,723320.632206358
2736,950394.6894129489
2737,890172.052763413
2738,1129222.8412063492
2739,926943.5109920169
2740,1118803.2812013694
2741,1115354.6593881673
2742,1005886.5999237224
2743,630767.8949376153
2744,1380037.4881368633
2745,893727.6327304093
2746,839580.2046378677
2747,921285.0664950665
2748,938399.3358415203
2749,909943.6703724753
2750,917107.2207704738
2751,536291.3467094137
2752,556150.2648697074
2753,798661.1768600899
2754,556150.2648697074
2755,728446.0209985485
2756,556441.4300933727
2757,759032.4209391336
2758,921285.0664950665
2759,556441.4300933727
2760,882492.052763413
2761,984907.6208513709
2762,567500.6040616266
2763,808595.9560280578
2764,631633.1153908144
2765,827549.4474474475
2766,584065.3313343539
2767,556150.2648697074
2768,740210.5163717562
2769,438190.2055083715
2770,545529.6800427472
2771,556150.2648697074
2772,738978.6214499222
2773,824908.4820620966
2774,1058756.3501790552
2775,572714.9921424347
2776,1197925.4927215006
2777,872141.0045509127
2778,556150.2648697074
2779,536291.3467094137
2780,536291.3467094137
2781,556150.2648697074
2782,702182.1236854485
2783,556150.2648697074
2784,691651.3432206155
2785,738383.6059435079
2786,732097.7800346931
2787,556150.2648697074
2788,556150.2648697074
2789,826153.9017174715
2790,567500.6040616266
2791,577890.6763770543
2792,740210.5163717562
2793,797968.9932489016
2794,574633.40297176
2795,438190.2055083715
2796,809392.6607638112
2797,556441.4300933727
2798,587471.6622620781
2799,531636.9856489282
2800,565603.7873852847
2801,778219.9865472758
2802,547998.0133760804
2803,556150.2648697074
2804,559098.0133760804
2805,561147.1640783988
2806,556150.2648697074
2807,556441.4300933727
2808,539848.3900372994
2809,652324.1335969615
2810,565603.7873852847
2811,1068520.3340548342
2812,572714.9921424347
2813,763727.7054247354
2814,813537.0545624625
2815,573006.1573661
2816,666072.1417270429
2817,650114.8966250836
2818,895518.6267155263
2819,882492.052763413
2820,725439.5388357905
2821,691651.3432206155
2822,627308.2299584169
2823,556150.2648697074
2824,677385.5469658718
2825,556150.2648697074
2826,764601.7285962878
2827,588899.337204605
2828,946273.2458513709
2829,825680.2414089725
2830,797452.8078799096
2831,636614.9666385266
2832,795612.3913653914
2833,547998.0133760804
2834,823897.6884113029
2835,556150.2648697074
2836,810373.3783783783
2837,597152.0623852847
2838,565603.7873852847
2839,654972.1417270429
2840,556150.2648697074
2841,371327.4360492047
2842,371327.4360492047
2843,556150.2648697074
2844,438190.2055083715
2845,778880.296010296
2846,594088.4882365
2847,515773.8107202841
2848,556150.2648697074
2849,861288.6393417891
2850,803910.7535693233
2851,866394.2728442729
2852,804315.1777837921
2853,545529.6800427472
2854,506588.1024090942
2855,606189.044501187
2856,797452.8078799096
2857,894761.9951052833
2858,688528.69511402
2859,1227859.5599779305
2860,852284.0043302352
2861,783704.7997498283
2862,740518.4084700403
2863,567500.6040616266
2864,738978.6214499222
2865,495237.76321717503
2866,995487.4417973332
2867,1540250.5252027665
2868,579902.1511270066
2869,579902.1511270066
2870,1102195.7794850622
2871,438190.2055083715
2872,3827675.0
2873,574902.4795001119
2874,633663.9091739662
2875,742474.1371739662
2876,694970.9782799657
2877,1381926.9710274735
2878,1245904.773179135
2879,579902.1511270066
2880,1548898.888888889
2881,1374973.115623507
2882,1464270.8956804066
2883,438190.2055083715
2884,438190.2055083715
2885,1514066.256741759
2886,1723880.542456045
2887,438190.2055083715
2888,438190.2055083715
2889,1394969.8281703305
2890,1378351.7568325787
2891,1831872.1645021648
2892,579902.1511270066
2893,438190.2055083715
2894,579902.1511270066
2895,574902.4795001119
2896,759863.3320372874
2897,707803.0970747356
2898,371327.4360492047
2899,438190.2055083715
2900,1052150.6251204936
2901,1528167.2222222222
2902,1025011.0207184121
2903,1245904.773179135
2904,1084797.0472456482
2905,1297777.8761998871
2906,579902.1511270066
2907,1808503.122605364
2908,1016765.167811657
2909,1717396.78481241
2910,574902.4795001119
2911,830918.8692620758
2912,1472837.6164596274
2913,1325786.2949182657
2914,1221509.5640616694
2915,1006390.7166907169
2916,579902.1511270066
2917,1357269.8281703305
2918,438190.2055083715
2919,438190.2055083715
2920,567750.0623852847
2921,911123.060991399
2922,858262.112503751
2923,1024373.6514747525
2924,723045.7544173928
2925,1729880.9988385595
2926,1256128.2556770714
2927,2571497.222222222
2928,723045.7544173928
2929,1260617.8827751197
2930,1323969.8281703305
2931,1474228.3956804066
2932,1279077.630321992
2933,2127989.6428571427
2934,1580165.698336751
2935,1924568.8095238097
2936,1693033.1041017175
2937,1606263.593073593
2938,1528709.7514619883
2939,1334806.290517632
2940,1838601.093073593
2941,579902.1511270066
2942,707803.0970747356
2943,858241.3641018411
2944,1831872.1645021648
2945,792365.9436725822
2946,723045.7544173928
2947,1814477.777777778
2948,371327.4360492047
2949,1370966.6261998871
2950,1768023.593073593
2951,1631921.7297195557
2952,1769446.9264069267
2953,1692356.9264069267
2954,2127989.6428571427
2955,1069752.8755601125
2956,1821936.1528822058
2957,1421233.4782608696
2958,1651673.593073593
2959,1236216.0486443383
2960,1550438.7254901961
2961,1626586.2394884808
2962,438190.2055083715
2963,723045.7544173928
2964,1183350.3761297183
2965,792365.9436725822
2966,438190.2055083715
2967,1245904.773179135
2968,2347441.666666667
2969,1306716.6261998871
2970,987825.4570277168
2971,749559.2770059154
2972,707803.0970747356
2973,1870458.3333333333
2974,1063098.5665059579
2975,1693686.239488481
2976,1030719.3646631822
2977,1303687.3556998558
2978,708953.2591195051
2979,870526.3942513943
2980,571388.8126752641
2981,810686.2562251694
2982,815667.0340251129
2983,927245.3438415204
2984,1015023.4021475257
2985,1011197.2380037308
2986,572714.9921424347
2987,852320.2519859595
2988,832610.6030540683
2989,1001188.4303197479
2990,850187.9247097183
2991,813645.1434988233
2992,837243.525253183
2993,607978.2420400595
2994,748050.2754079008
2995,795639.787971201
2996,1000477.2345836886
2997,988317.8600192287
2998,1507117.9444444445
2999,437523.41278720694
3000,712157.2082746632
3001,1260084.3467000837
3002,1507117.9444444445
3003,2032072.6666666667
3004,984387.4360488901
3005,649115.2581740374
3006,921989.2885906573
3007,693051.0141495035
3008,1053244.5378933214
3009,880083.7330351018
3010,1264839.2709715464
3011,712157.2082746632
3012,911186.4736842106
3013,880083.7330351018
3014,1920496.607142857
3015,830997.5131523289
3016,1287880.0444862156
3017,437523.41278720694
3018,1532347.6666666667
3019,437523.41278720694
3020,948366.9076382763
3021,1331741.0515873015
3022,830997.5131523289
3023,707803.0970747356
3024,2033736.9047619049
3025,2154950.974025974
3026,1777529.761904762
3027,1651850.1154401156
3028,2069595.634920635
3029,2860541.6666666665
3030,2383084.126984127
3031,579902.1511270066
3032,567750.0623852847
3033,2179316.7027417026
3034,2860541.6666666665
3035,1241698.7362637362
3036,1807022.0695970692
3037,2264084.126984127
3038,1548732.142857143
3039,762845.943672582
3040,1840183.3333333333
3041,2360466.7027417026
3042,579902.1511270066
3043,2142632.1428571427
3044,1611127.450980392
3045,1196972.639553429
3046,2777675.0
3047,1751383.3333333333
3048,884235.1611351613
3049,1742601.079622132
3050,579902.1511270066
3051,707803.0970747356
3052,1238815.2717057052
3053,574902.4795001119
3054,707803.0970747356
3055,656782.3480339105
3056,579902.1511270066
3057,574902.4795001119
3058,1320369.513556619
3059,574902.4795001119
3060,371327.4360492047
3061,1235250.3198653199
3062,656782.3480339105
3063,574902.4795001119
3064,1512070.2831763842
3065,371327.4360492047
3066,762845.943672582
3067,762845.943672582
3068,540392.7837097401
3069,2031154.3073593073
3070,371327.4360492047
3071,2094564.8629148633
3072,491742.18175308395
3073,574902.4795001119
3074,438190.2055083715
3075,371327.4360492047
3076,601937.4781976964
3077,1901174.3867243868
3078,2113316.4502164507
3079,655062.2737991315
3080,574902.4795001119
3081,1967820.9740259745
3082,371327.4360492047
3083,371327.4360492047
3084,1574641.0807583223
3085,371327.4360492047
3086,901131.662644052
3087,1742061.6666666665
3088,1757307.7200577199
3089,1411844.0753690754
3090,491742.18175308395
3091,1178706.949843051
3092,579902.1511270066
3093,371327.4360492047
3094,1096061.8735304747
3095,371327.4360492047
3096,1629102.1645021646
3097,792365.9436725822
3098,1213358.6531986534
3099,574902.4795001119
3100,705898.2235892762
3101,1063205.452140452
3102,1096061.8735304747
3103,574902.4795001119
3104,1749300.2468233667
3105,1417059.4833427442
3106,1257845.4113815124
3107,1114943.848703756
3108,574902.4795001119
3109,1320369.513556619
3110,574902.4795001119
3111,921475.925925926
3112,848773.7037037037
3113,579902.1511270066
3114,762845.943672582
3115,1651441.6666666667
3116,762845.943672582
3117,762845.943672582
3118,426530.80677419435
3119,1651441.6666666667
3120,415386.26131964894
3121,901107.037037037
3122,579902.1511270066
3123,684770.4159256533
3124,707803.0970747356
3125,762845.943672582
3126,401540.5437270563
3127,861722.1056093378
3128,958581.1125605727
3129,971372.4587144187
3130,1004376.1016188115
3131,1014143.0257521884
3132,1089913.0112781955
3133,1035959.9113056595
3134,893779.4609922242
3135,1572479.0952380954
3136,1077324.3922305764
3137,978936.8042947392
3138,777165.7986004201
3139,930467.0290414639
3140,1089913.0112781955
3141,371327.4360492047
3142,574902.4795001119
3143,641340.9591450216
3144,574902.4795001119
3145,574902.4795001119
3146,660374.8311388729
3147,2109771.7133520073
3148,1982831.6666666665
3149,1960793.0555555555
3150,2062305.238095238
3151,438190.2055083715
3152,762845.943672582
3153,371327.4360492047
3154,1143133.1854586187
3155,438190.2055083715
3156,438190.2055083715
3157,1211797.2697563875
3158,438190.2055083715
3159,1143762.4089635855
3160,371327.4360492047
3161,5764216.666666667
3162,438190.2055083715
3163,1622558.566760037
3164,579902.1511270066
3165,438190.2055083715
3166,438190.2055083715
3167,438190.2055083715
3168,2250520.238095238
3169,579902.1511270066
3170,574902.4795001119
3171,762845.943672582
3172,574902.4795001119
3173,1383623.7902242236
3174,884419.7787676945
3175,641340.9591450216
3176,1165589.2460646797
3177,574902.4795001119
3178,1748210.714285714
3179,438190.2055083715
3180,371327.4360492047
3181,737339.4052110437
3182,438190.2055083715
3183,1159698.1211180126
3184,837102.8851540617
3185,656782.3480339105
3186,574902.4795001119
3187,707803.0970747356
3188,2859091.6666666665
3189,641340.9591450216
3190,1143212.9113815124
3191,707803.0970747356
3192,577514.9826540244
3193,737833.7067793318
3194,2123600.793650794
3195,723045.7544173928
3196,1139266.3150979455
3197,2433081.6666666665
3198,2148066.6666666665
3199,609970.919406398
3200,762845.943672582
3201,641340.9591450216
3202,572354.2963795146
3203,579902.1511270066
3204,725490.0280112044
3205,438190.2055083715
3206,371327.4360492047
3207,1121919.951159951
3208,995568.7564181183
3209,1184224.9540285685
3210,1000998.100740769
3211,1052462.1907615527
3212,1594774.772180451
3213,1190455.8253078687
3214,735835.8004632508
3215,921572.0634920634
3216,833524.888768354
3217,1173389.2735347985
3218,762690.0642904659
3219,1136960.8241758242
3220,1202760.2115218116
3221,1204497.511038961
3222,716041.4687527085
3223,1390225.6985347983
3224,1589301.4388471178
3225,640927.4945637515
3226,1423243.2900432902
3227,884757.8758169934
3228,782179.4606227044
3229,761203.8714149627
3230,947011.7215964813
3231,694237.2053176645
3232,687029.2684750237
3233,871977.8454287893
3234,644965.5928593136
3235,696842.734962406
3236,910879.3406441003
3237,585466.7698653319
3238,708457.320384294
3239,703283.2630099722
3240,542216.0890443166
3241,695113.8075867158
3242,766872.6498501499
3243,757696.5638636777
3244,808645.4827914267
3245,683487.8994774369
3246,721897.8111416795
3247,761203.8714149627
3248,669481.3599739836
3249,703283.2630099722
3250,687029.2684750237
3251,729853.0346700083
3252,772714.4296766389
3253,669481.3599739836
3254,752723.8880099722
3255,653122.9896999489
3256,906589.6177944861
3257,636472.6711455095
3258,719450.6796766389
3259,658218.9546709533
3260,684780.6755376008
3261,602071.5398869768
3262,815982.1494580933
3263,669481.3599739836
3264,885678.3216192655
3265,766084.5392940328
3266,667650.0389693746
3267,819665.4827914267
3268,824340.2263811703
3269,694237.2053176645
3270,897976.8275286111
3271,695113.8075867158
3272,690440.2151211362
3273,666402.6771999489
3274,690440.2151211362
3275,901268.3216192655
3276,590452.9943278377
3277,739861.2193514217
3278,713377.2092386896
3279,739861.2193514217
3280,739861.2193514217
3281,664071.7869844732
3282,720342.469178913
3283,667908.8108991992
3284,712445.7385352373
3285,735942.675099119
3286,714228.7717386896
3287,677720.0428808334
3288,824340.2263811703
3289,669481.3599739836
3290,699515.4168749228
3291,352324.47213852836
3292,766084.5392940328
3293,652087.5952681013
3294,669481.3599739836
3295,585466.7698653319
3296,735942.675099119
3297,739861.2193514217
3298,695113.8075867158
3299,685648.7766406505
3300,739861.2193514217
3301,669481.3599739836
3302,828910.2263811703
3303,735942.675099119
3304,685648.7766406505
3305,668629.7974739836
3306,670888.7569812202
3307,685648.7766406505
3308,1923901.4898989901
3309,1183046.0532040286
3310,2465621.0714285714
3311,2365798.2683982686
3312,548065.0992416546
3313,2705744.4444444445
3314,2218207.1764346766
3315,2347922.9700854705
3316,2635289.166666667
3317,1809133.1196581195
3318,1797786.8046398046
3319,1148718.9293290041
3320,1626872.5555555555
3321,1560625.5263157894
3322,2010958.6942224442
3323,952862.552550935
3324,1629364.219924812
3325,2018066.6208791207
3326,1994927.8663003661
3327,690768.9602185925
3328,1883488.0586080584
3329,2732203.1746031744
3330,2732361.5079365084
3331,997589.0639167434
3332,862591.4333279418
3333,737424.515774148
3334,2206417.692307692
3335,602151.1852489786
3336,1637829.6611721613
3337,1401362.1661490684
3338,952862.552550935
3339,1956375.7772601794
3340,2502119.8412698414
3341,727089.9628613817
3342,1750495.8658008657
3343,1557880.1966454596
3344,1801166.7299367301
3345,2216188.1288156286
3346,872084.5454670684
3347,1332695.2000319792
3348,1421577.1942599735
3349,937755.9602090188
3350,1250454.3219059666
3351,1244587.0142136589
3352,1253618.2789578843
3353,1290665.8393141946
3354,1909028.4420988369
3355,1273330.360487466
3356,1562347.1078643578
3357,1373560.9323552116
3358,1554676.9997911446
3359,1468794.1639569432
3360,1348910.7952700746
3361,1725479.734848485
3362,1603130.708874459
3363,645396.3208782593
3364,1231560.1441538944
3365,1244587.0142136589
3366,1345263.6938207992
3367,950439.5388396904
3368,1702565.3769841269
3369,1283881.431916037
3370,1229150.9004564153
3371,1462547.0271541325
3372,2367341.111111111
3373,1378160.7952700746
3374,1211808.7704108756
3375,1291387.8914066416
3376,1719729.5190462985
3377,1350977.5990218783
3378,1138543.1593406594
3379,964857.9388208485
3380,1199174.7274872274
3381,694566.9075369076
3382,429802.8516217556
3383,686889.0682219153
3384,1319319.0476190478
3385,1236060.324829932
3386,371327.4360492047
3387,371327.4360492047
3388,632178.5789957212
3389,1107808.2356135927
3390,1219287.1210733713
3391,1420249.6527777778
3392,1101527.1413565427
3393,371327.4360492047
3394,1380037.4881368633
3395,979973.0920733886
3396,860673.9017498957
3397,1268834.9286130536
3398,865354.1212812157
3399,1161051.3691845261
3400,971398.1036994196
3401,565603.7873852847
3402,1321699.9286130536
3403,1191973.368298368
3404,1324476.1786130536
3405,539848.3900372994
3406,815731.2352060163
3407,1222301.8987938059
3408,371327.4360492047
3409,1257309.8484848484
3410,597909.7137201035
3411,539848.3900372994
3412,1191947.007020757
3413,893398.926476021
3414,1375476.1786130536
3415,539848.3900372994
3416,1090284.8336642352
3417,1177250.5610745077
3418,1284972.3905723905
3419,1244137.7424658677
3420,1289012.618770119
3421,659036.9123290546
3422,371327.4360492047
3423,1293943.0833749583
3424,371327.4360492047
3425,1777701.984126984
3426,1288894.9286130536
3427,2067175.079365079
3428,3130512.5
3429,4321455.555555555
3430,1480113.5904856012
3431,1477218.2417582418
3432,792365.9436725822
3433,574902.4795001119
3434,371327.4360492047
3435,1300133.6921850082
3436,2166900.0
3437,792365.9436725822
3438,1883076.1904761903
3439,1963894.7113997112
3440,2351361.111111111
3441,2919225.833333333
3442,371327.4360492047
3443,1267608.0489101545
3444,1869003.3333333335
3445,1142966.5972222222
3446,371327.4360492047
3447,2684285.8333333335
3448,1816381.5709893971
3449,2389727.976190476
3450,2168971.111111111
3451,574902.4795001119
3452,574902.4795001119
3453,1329277.6315789474
3454,2157395.3354978357
3455,638824.4507153716
3456,1793521.8612868614
3457,838338.2714937845
3458,1087430.5912504839
3459,836010.1863874015
3460,847021.1683191813
3461,1128073.4488668195
3462,1023291.8358392285
3463,572714.9921424347
3464,572714.9921424347
3465,810315.6054536843
3466,836010.1863874015
3467,1074700.5735567398
3468,1017670.3206877133
3469,841673.9857794989
3470,832610.6030540683
3471,1024371.6193890121
3472,712295.1697683979
3473,818178.7635870571
3474,813304.8945394381
3475,536291.3467094137
3476,718674.3514632646
3477,712295.1697683979
3478,776459.4823884494
3479,691038.9755373003
3480,547998.0133760804
3481,993896.2016562016
3482,984228.2623020016
3483,654065.164501187
3484,808595.9560280578
3485,797452.8078799096
3486,688528.69511402
3487,777789.1263167721
3488,644862.1095885257
3489,726231.8311678537
3490,547350.9746163905
3491,1142851.3784461154
3492,1859011.1111111112
3493,352324.47213852836
3494,1800872.9532163744
3495,730056.9600699778
3496,530235.9414160401
3497,1316158.3333333335
3498,579902.1511270066
3499,1114514.9025974027
3500,842115.4271708684
3501,1716616.6666666665
3502,530235.9414160401
3503,579902.1511270066
3504,1242822.2222222222
3505,1463164.107142857
3506,1101328.6010917188
3507,878208.0290606797
3508,1138089.5238095238
3509,2775708.333333333
3510,1536677.857142857
3511,824804.6911813592
3512,1183740.471521942
3513,322202.3502469615
3514,864483.4801306346
3515,1232589.5238095238
3516,1426408.2492997197
3517,446396.5659403601
3518,1025818.2492997199
3519,1950202.7944862153
3520,908290.4976744943
3521,1482788.214285714
3522,864483.4801306346
3523,437523.41278720694
3524,1559529.3421052634
3525,2030131.4583333333
3526,1452720.0
3527,437523.41278720694
3528,1615037.6754385964
3529,1502623.8574377117
3530,437523.41278720694
3531,437523.41278720694
3532,1048765.0012525336
3533,437523.41278720694
3534,1455624.107142857
3535,1267260.563786918
3536,1712559.5238095238
3537,3118452.619047619
3538,1710421.1904761903
3539,1699490.0
3540,437523.41278720694
3541,437523.41278720694
3542,961828.7155207681
3543,707803.0970747356
3544,1928360.714285714
3545,1318929.901855391
3546,806926.0280393341
3547,371327.4360492047
3548,1101186.885462319
3549,1819845.4978354983
3550,371327.4360492047
3551,438190.2055083715
3552,574902.4795001119
3553,1084084.0035869926
3554,574902.4795001119
3555,656782.3480339105
3556,1238815.2717057052
3557,723045.7544173928
3558,572354.2963795146
3559,579902.1511270066
3560,1279287.7923338932
3561,1570899.7835497835
3562,853295.7700670107
3563,847021.1683191813
3564,841921.1648251213
3565,847021.1683191813
3566,831448.6881604512
3567,984453.6272894448
3568,832610.6030540683
3569,859028.2977750913
3570,831448.6881604512
3571,859028.2977750913
3572,832610.6030540683
3573,1014149.9895572264
3574,955484.8757581593
3575,1000826.7162283789
3576,1003960.259030443
3577,988268.4477124183
3578,1430033.24929972
3579,1002287.9953379954
3580,437523.41278720694
3581,1000826.7162283789
3582,961915.2865029706
3583,830997.5131523289
3584,1055008.1828345372
3585,1129248.0637869183
3586,519363.38929933857
3587,1197969.194469882
3588,874364.0817797799
3589,768293.1382230617
3590,1656272.5694444445
3591,768293.1382230617
3592,2135839.3333333335
3593,1451596.7825814537
3594,649115.2581740374
3595,1620722.23893066
3596,1544419.7961068484
3597,352324.47213852836
3598,437523.41278720694
3599,850524.9298897283
3600,352324.47213852836
3601,539760.5842142829
3602,748953.8897236619
3603,963301.6473960823
3604,693051.0141495035
3605,322202.3502469615
3606,1000826.7162283789
3607,1608076.3095238097
3608,768293.1382230617
3609,1284851.652930403
3610,941800.6412910761
3611,894463.0162209511
3612,1057724.6688034188
3613,738968.035499653
3614,1092163.4722222222
3615,1075869.146825397
3616,992167.9953379954
3617,932211.3097892447
3618,895859.2657926868
3619,827898.1961947766
3620,801084.3048897284
3621,1051389.8705096073
3622,1000826.7162283789
3623,1384736.7825814537
3624,856296.1418646019
3625,810092.2115406326
3626,1129248.0637869183
3627,437523.41278720694
3628,1163724.3195970696
3629,1241443.734962406
3630,992167.9953379954
3631,1072530.704956453
3632,1318645.3269537478
3633,621907.0376744301
3634,992167.9953379954
3635,352324.47213852836
3636,1575497.6190476192
3637,462982.7099548768
3638,1617514.310689311
3639,975039.2132321487
3640,2680895.5555555555
3641,1442680.8874458876
3642,322202.3502469615
3643,508300.45153313066
3644,1152642.443737477
3645,2075716.208791209
3646,1442680.8874458876
3647,1022493.848735534
3648,1450459.5959595959
3649,437523.41278720694
3650,2014827.7944862158
3651,1122615.3564340714
3652,1175400.037101057
3653,954327.5429004116
3654,1129063.4684065934
3655,1318931.4772727273
3656,1172302.195767196
3657,579902.1511270066
3658,879370.2698144552
3659,1285009.1057065828
3660,1552743.4985988245
3661,1606014.7186147186
3662,2160426.1904761903
3663,861067.5141383586
3664,761864.806663121
3665,1146196.5293180959
3666,554146.7537790213
3667,1280284.375
3668,667509.3565809191
3669,701891.8470747356
3670,1527100.8374599058
3671,1029941.0959060533
3672,1239289.7633347579
3673,903711.2721929401
3674,955455.4774029348
3675,1350194.0097921153
3676,1743335.8333333333
3677,1137422.9624542124
3678,1224568.4606121848
3679,887786.2721929401
3680,1302093.8482931894
3681,1234036.2949182657
3682,1234036.2949182657
3683,1346309.4833427442
3684,1209873.148148148
3685,1420810.4711565238
3686,579902.1511270066
3687,996986.1752136752
3688,1028883.8943355118
3689,579902.1511270066
3690,1844710.4978354978
3691,701891.8470747356
3692,962869.5085470086
3693,1098501.7804954904
3694,707803.0970747356
3695,1579629.5454545456
3696,579902.1511270066
3697,1064003.154121864
3698,707803.0970747356
3699,762845.943672582
3700,460090.76104085974
3701,1250892.8036437246
3702,1342166.276004697
3703,984115.3405628739
3704,1064869.9793601648
3705,1459846.0995145207
3706,746843.2016495035
3707,1484179.7791682002
3708,901888.7603336122
3709,1086575.8961184295
3710,556441.4300933727
3711,789492.8848745173
3712,567500.6040616266
3713,684554.9136063124
3714,742035.3649796525
3715,609744.9869444768
3716,741651.1768400056
3717,713593.8088062175
3718,617900.5264380488
3719,641138.662621306
3720,720334.3943230432
3721,963196.8006993007
3722,785345.6805528665
3723,661456.465991584
3724,525611.0430750321
3725,662476.9799733252
3726,624368.1023676062
3727,697145.3557268438
3728,693713.4412490947
3729,757780.2495109759
3730,662476.9799733252
3731,662476.9799733252
3732,633419.0301261416
3733,764524.1667539449
3734,525819.828040067
3735,624368.1023676062
3736,709831.4501125191
3737,710344.8772579443
3738,645907.5747508879
3739,633827.1183614356
3740,1041708.7299018825
3741,516374.4592579057
3742,516374.4592579057
3743,1712006.4745196323
3744,2128806.9444444445
3745,1802819.7265422095
3746,1215285.0083182093
3747,2334634.7529921057
3748,583831.2560943218
3749,2015309.898989899
3750,1228910.9555843133
3751,1389971.3892705902
3752,583831.2560943218
3753,1972128.0952380951
3754,583831.2560943218
3755,745896.5410629961
3756,2392868.0863254396
3757,2462529.991087344
3758,1480679.5787597334
3759,1135186.961759505
3760,1679206.188295646
3761,583831.2560943218
3762,1266960.5425251503
3763,1712006.4745196323
3764,714054.7178326125
3765,3132611.6666666665
3766,583831.2560943218
3767,2054410.3302253305
3768,1776507.6923076925
3769,2378607.1888895417
3770,1968616.964285714
3771,3054669.5238095233
3772,773880.4442125158
3773,2673849.9999999995
3774,2232216.7557932264
3775,1213279.7055843133
3776,580745.9014269771
3777,2153935.1192924725
3778,618145.5190248083
3779,583831.2560943218
3780,1672447.8549623126
3781,376953.43881016213
3782,2221608.6635586633
3783,1190265.5107105537
3784,658276.221939752
3785,963587.4712602213
3786,730449.9808681528
3787,687648.4692312644
3788,667846.4230891772
3789,883033.1557045303
3790,676819.0879447147
3791,800177.5442326688
3792,1145500.968139568
3793,989218.364117364
3794,636039.6101889175
3795,949450.0426887928
3796,1076329.7926887926
3797,721678.8493902514
3798,1084235.0426887928
3799,781313.9230384517
3800,3410486.6666666665
